Portada Imagen,URL - IMDb / FilmAffinity,Trailer,Título,Resumen,Tiempo (min),Año,Género,Production Co.,Directores,Actores Protagónicos,Locación,Presupuesto,Taquilla,Idioma,Latitud,Longitud
https://m.media-amazon.com/images/M/MV5BNzk4NTRkMjktZTI0OC00NDkwLTk1NTMtNzIxZjdlOWMyNTIyXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt11879610/?ref_=instant_tt_1&q=Encintados,https://www.youtube.com/watch?v=Kt8lT5IuHvg,Encintados,"¿Hasta dónde llegarías por tener un bebé? Martina y Sofía se aman y quieren formar una familia, pero el proceso está siendo difícil y muy caro. Agotados los recursos, Martina toma ingenuamente una decisión temeraria: idea un plan descabellado para quedar embarazada y lo consigue. Ahora tiene dos graves problemas por resolver: primero, que Sofía nunca estuvo de acuerdo con el plan y está muy furiosa, y segundo que el ""plan"", que se llama Facundo, quiere entrar a sus vidas ya que acaba de descubrir su inesperada paternidad.",99,2022,Comedia,AZ Films,Gianfranco Quattrini,"Benjamín Amadeo, Magdyel Ugaz, Ximena Palomino",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BNjUwNzhjNWEtZjZiOS00OGE2LWI0MDQtNGVlYjM2ZjE0YTQ3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt22490804/?ref_=instant_tt_1&q=La%20Banda%20Presidencial,https://www.youtube.com/watch?v=MwAUSqDyUMs,La Banda Presidencial,"Cuatro amigos cuarentones, cansados de su patético y rutinario existir, deciden cambiar sus vidas de un día para el otro asaltando el casino más grande y exclusivo de Lima. Lo harán la noche de Halloween, disfrazados con las máscaras de los cuatro expresidentes peruanos más polémicos de las últimas décadas: Fujimori, Toledo, Humala y Alan García. En medio del asalto, terminarán tomando como rehén a un cliente, sin saber que éste es un conocido congresista. Al día siguiente, descubrirán en el teléfono de éste, información que compromete al gobierno. De repente, un gobierno corrupto está en las manos de estos cuatro perdedores, que podrían, sin haberlo planeado, convertirse en héroes anónimos.",100,2022,Comedia,La Soga Producciones,Eduardo Mendoza de Echave,"Diego Bertie, Giovanni Ciancia, Emilram Cossío",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMzUwMTg4MzQtZDhjNy00NGU2LWI3MTEtZjk3NTIxNTg3ZWMzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt11807968/?ref_=instant_tt_1&q=Mundo%20Gordo,https://www.youtube.com/watch?v=dAJpJUyvv_0,Mundo Gordo,"Antonio no se siente satisfecho con su físico. Su sobrepeso le genera inseguridad, la que trata de enfrentar mediante el humor, por lo que se convierte en comediante de stand up para así reírse de sí mismo. Cuando se reencuentra con Cynthia, su eterno amor de juventud, trata de conquistarla, pero esta le anuncia que está enamorada de Gerardo y le pide ayuda para conquistarlo. Antonio hará de todo para evitar esta relación, mientras se somete a divertidos tratamientos, dietas y ejercicios para conseguir bajar de peso y convertirse en el tipo de hombre que cree le gusta a Cynthia. En el camino entenderá que la única manera de amar a alguien más es comenzando a amarse a sí mismo.",105,2022,Comedia,Big Bang Films,Sandro Ventura,"Miguel Vargas, Daniela Feijoó, Renzo Schuller",Lima,$600.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BNmU3MDdlM2YtZDQ2Zi00ODExLTliNzQtMTI0OWFmNDVmOGE0XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt11730752/?ref_=instant_tt_1&q=No%20Me%20Digas%20Solterona%202,https://www.youtube.com/watch?v=oMEcBqi4JIQ,No Me Digas Solterona 2,"Superados sus males de amor, Patricia se convierte en paño de lágrimas de José, su mejor amigo quien está inesperadamente devastado por una reciente ruptura amorosa. Patricia accede a aconsejar, pero pronto se da cuenta de que está enamorada de él, poniendo su mundo, otra vez, de cabeza.",110,2022,Comedia,Big Bang Films,Ani Alva Helfer,"Patricia Barreto, Angélica Aragón, André Silva",Lima,$800.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BMWE3MWViNjQtODU5YS00ZTNiLWFkODEtYzhjNzBmZTQ5NGY3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt16369314/?ref_=instant_tt_1&q=Un%20Romance%20Singular,https://www.youtube.com/watch?v=dHuxOS7MKFg,Un Romance Singular,"Un tipo conservador conoce a una ex trabajadora sexual y ambos se enamoran ese día. Sin embargo, ambos tienen secretos que el otro no conoce.",85,2022,Comedia,Esfena,Wesley Verástegui,"Javiera Arnillas, Marina Kapoor",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjk3ODQzOWYtMjRlYy00NmExLWJiMzAtNjM1MGUyMmU4NDMzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt24247154/?ref_=instant_tt_1&q=Willaq%20Pirqa%2C%20el%20cine%20de%20mi%20pueblo,https://www.youtube.com/watch?v=35TM1xgFMXw,"Willaq Pirqa, el cine de mi pueblo","Sistu y su pequeña comunidad en los Andes descubren la magia del cine. Este encuentro causa un gran revuelo pero además los confronta con su cultura y pone en evidencia las limitaciones de la comunidad para entender y leer castellano. Como solución eligen a Sistu para que todas las semanas vaya al pueblo a ver una película y la cuente a todos en la plaza. Un día encuentra vacío el canchón, el cine se ha ido… La ilusión de Sistu por contar la historia semanal a la gente que lo espera, hace que cree su propio cine, con sus propios actores, con su propia cultura y sobre todo, en su propio idioma.",89,2022,"Comedia, Drama",Casablanca Cine,César Galindo,"Víctor Acurio, Hermelinda Luján, Melissa Álvarez",Perú,-,-,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/hasta_que_nos_volvamos_a_encontrar-445673813-mmed.jpg,https://www.filmaffinity.com/es/film637733.html,https://www.youtube.com/watch?v=P6xDEDscFko,Hasta que nos volvamos a encontrar,"Salvador Campodónico es un joven y exitoso empresario español cuya familia es dueña de la corporación hotelera más importante de toda España. Para la construcción de su primer proyecto internacional eligen aterrizar en Cusco. Es en este místico y mágico lugar donde Salvador conoce a Ariana, una aventurera mochilera que vive una vida completamente opuesta a la suya, libre de ataduras.",96,2022,"Comedia, Romance",Netflix Studios,Bruno Ascenso,"Stephanie Cayo, Maxi Iglesias, Wendy Ramos",Cuzco,-,-,Español,-1.352.264,-7.196.734
https://m.media-amazon.com/images/M/MV5BNGE3YTZmOGUtMDA2My00ZmY3LTk3ZDctODQwOTRmNjgyMmJkXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27524390/?ref_=instant_tt_1&q=Antonia%20en%20la%20vida,https://www.youtube.com/watch?v=nzogz4ZIkYc,Antonia en la vida,"Antonia tiene 39 años y junto a su perrita Ayasqa de 15 años sueña con un viaje a Camboya. Entre presiones familiares por si tendrá hijos y su preocupación por la edad de Ayasqa, Antonia se va a la playa a pensar en su decisión.",72,2022,Drama,Yuraqyana,Natalia Rojas Gamarra,"Paulina Bazán, Antonia Moreno",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMmMzNjA1N2QtM2RmZC00YjdlLWIyMDUtZGQyMWU1YjhlMjZhXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt26812510/?ref_=instant_tt_1&q=El%20caso%20Monroy,https://www.youtube.com/watch?v=dd4XJ8XcI3w,El caso Monroy,"Ronnie Monroy ha sido un anónimo empleado público toda la vida. Al borde de los 65 años y la jubilación, conoce el penal de mujeres, donde encuentra un nuevo propósito. Ayuda a internas a recuperar su libertad y retomar sus vidas. Pero aquello que cree motivado por generosidad y afecto, es en realidad impulsado por una perversa necesidad de ejercer poder. Ronnie se vuelve un abusador más dentro del corrupto sistema judicial peruano.",95,2022,Drama,Tondero Films,Josué Méndez,"Damián Alcázar, Lia Camilo, Maryloly López",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BZmMxODA2MjctMjM4ZC00NGY1LWE1MmItNzFmNmUwMTEyYTZmXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt29233882/?ref_=instant_tt_1&q=La%20decisi%C3%B3n%20de%20Amelia,https://www.youtube.com/watch?v=mIc1xrJicqQ,La decisión de Amelia,"Amelia es una joven auxiliar de enfermería que se encuentra sin trabajo; su amiga Cecilia (enfermera) le propone que la reemplace en el cuidado de un anciano millonario que está buscando una persona que lo ayude. Cuando Amelia va a la casa de don Víctor para presentarse se encuentra con un hombre amargado y autoritario que la trata con frialdad e indiferencia. El ambiente de la amplia y elegante casa va poco a poco cambiando cuando don Víctor descubre que detrás de Amelia se encuentra una joven con una personalidad firme no exenta de simpatía y buen talante. Y vencidas las resistencias iniciales Amelia empieza a percibir un especial interés por parte de don Víctor y ambos amplían sus conversaciones y hablan desde sus distintas perspectivas de concebir la vida y, la relación, pese a las diferencias, se estrecha. ",96,2022,Drama,La Soga Producciones,Francisco J. Lombardi,"Gustavo Bueno, Mayella Lloclla, Martin Martinez",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYWJjYmYzMGQtNmM5OC00YWIxLWFiNDYtNzM3YzYwMDA4ZTRkXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt10772364/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=kE5iEa2CuwQ,Larga Distancia,"¿Astronautas, vampiros y monstruos gigantes que destruyen ciudades? ¿Qué tienen en común estos personajes? Miguel. Un oficinista que tiene su vida en pausa desde que Isabel, su esposa, lo dejó. Sin embargo, él prefiere decirle a todo el mundo que se trata de una separación temporal. Pasa los días en un departamento con su hija Camila, una adolescente retraída a la que trata de acercarse pero que nunca logra comprender del todo. En su centro de labores se anuncia que se premiará con dos pasajes a cualquier parte del mundo al trabajador con mayor cuota de ventas a fin de año. Miguel se propone ganar este premio para salvar su trabajo e ir donde Isabel. Por otro lado, Camila está desinteresada en el patético sueño de su padre mientras navega un torpe e inocente triángulo amoroso entre un desgarbado skater y su mejor amiga.",80,2019,Drama,Candu Films,Franco Finocchiaro,"Denise Arregui, Valquiria Huerta, Miguel Iza",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNmM0MTE4ODctYWQwZi00MmYwLTg3YTktY2FhM2JkMmJjNGIzXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27617785/?ref_=instant_tt_1&q=Peso%20Gallo,https://www.youtube.com/watch?v=i9CJT0Xfvvw,Peso Gallo,"Enrique, un boxeador adolescente que vive en Huancayo con su abuela, es convocado para participar en un campeonato nacional de box. Entre entrenamientos y preparativos, Enrique entenderá que la lucha por sus sueños no solo está dentro del ring. ",79,2022,Drama,Myxomatosis Kino,Hans Mattos Camac,"Gilmer Briceño, Rosalía Clemente, Ángela Huamán",Huancayo,-,-,Español,-1.206.513,-7.520.486
https://m.media-amazon.com/images/M/MV5BM2M4NjAyNjEtNWVhZi00MjA2LThjOWQtZDQ4NjllNTRlMDZlXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt23139724/?ref_=instant_tt_1&q=La%20Hora%20Roja,https://www.youtube.com/watch?v=AcaL-oSNjCI,La Hora Roja,"Solo les queda una hora para que un grupo de terroristas emprendan la última parte de su misión: llevar y detonar una bomba en el Centro de Lima, el Congreso y el Palacio de Gobierno. Detrás de ellos un policía encubierto debe decidir si actuar u obedecer una orden directa del mas alto mando del gobierno peruano. Rodada en un único plano secuencia.",88,2022,Thriller,Gato Pardo Producciones,Juan Carlos Díaz Amaya,"Francois Macedo, Percy Chumbe, Fernando Petong",Perú,$7.000,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BN2E2ZDE1NmUtMDMxMi00M2RkLWJmYjYtN2VlOGUwMzYwYmJiXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt28513056/?ref_=instant_tt_1&q=Seductores%20irresistibles,https://www.youtube.com/watch?v=Vu6wNHQIYm4,Seductores irresistibles,"Un grupo de chicos recurren a un sensei, un gurú experto en la conquista, que les enseñará que lo importante no es tener mucho dinero o una buena pinta, sino una gran estrategia para conquistar a la chica de sus sueños.",98,2022,Comedia,"Norman & Taylor , Valori Films","Rodrigo Viaggio, Jorge Velarde","Jose Dammert, Jesús Neyra, Hernán Romero",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNTBkMzYxMmEtZTEyNi00MjVlLWI2OTQtOTk0MDA3MjI5NDU4XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt26315223/?ref_=instant_tt_1&q=Trilog%C3%ADa%20Muda,https://www.youtube.com/watch?v=Sv3pMTzKrCM,Trilogía Muda,"Una corriente de pensamiento une los tres episodios de manera coherente, plasmada con pocos elementos, y que hace del espacio, del tiempo, y del movimiento, modos de expresión puramente cinematográficos. No se necesita la voz. Sí hay sonidos, música, pero no voces humanas, como en el cine primitivo. Hay rostros, movimientos lentos o rápidos, desesperación, fatalidad, un horror apenas entrevisto, deseo y miedo a la libertad. También hay amor, quizá como una ilusión, más que como una realidad.",41,2022,"Drama, Fantástico","El Colchón Films, Cepa Cine",Daniel Rodríguez Risco,"Lizet Chavez, Giovanni Ciacci, Amil Mikati",Perú,-,-,Español,-9.189.967,-75.015.152
"https://m.media-amazon.com/images/M/MV5BZWQ3NTc2NWYtNjRlMC00YzU4LTgyZmMtOWQ3MmFkZjBjYzc0XkEyXkFqcGc@._V1_UY290_CR5,0,196,290_.jpg",https://pro.imdb.com/title/tt28765467/?ref_=instant_tt_1&q=Soltera%20Codiciada%202,https://www.youtube.com/watch?v=0E_Shd83QuA,Soltera Codiciada 2,"María Fe que dejó el trabajo que odiaba, olvidó al ex que no le convenía y lanzó con éxito su primer libro, parecía estar en su mejor momento. Eso hasta que la pandemia puso en jaque su carrera y la dejó viviendo con sus padres a los 32 años. Cuando su editorial la compromete a escribir un segundo libro, María Fe se ve obligada a retomar su carrera pero la vida tendrá otros planes. En una creciente crisis existencial y con una fecha de entrega que se acerca con rapidez, María Fe afronta sus dilemas como cualquier mujer adulta y sensata lo haría: metiéndose con el tipo incorrecto.",102,2023,Comedia,El Arbol Azul,Joanna Lombardi,"Gisela Ponce de León, Karina Jordán, Salvador del Solar, Christopher Von, Norma Martinez",Perú,,,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMGQ3YmNiZGUtNjdmZC00YThjLWIwODEtMjJhZjVkM2MxYjMwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt28499859/?ref_=instant_tt_1&q=Milagros%3A%20Una%20osa%20extraordinaria,https://www.youtube.com/watch?v=Xsk4KycxiT8,Milagros: Una osa extraordinaria,"Milagros es una osa que desde pequeña tuvo que aprender lo bueno y lo malo de la naturaleza y de los hombres. Posee un don increíble: puede hablar, el lenguaje humano. Esta habilidad le permite ayudarlos, pero tiene un inconveniente, ya que constantemente se debate entre su vida en el bosque y su vida con los seres humanos.",80,2023,Animación,Chazka Entertaiment,Eduardo Schuldt,"Melany Segura, Nicole Valera, Ann Giraldo",Perú,-,$11.708,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOWRjNTA2ZTUtMzNhMi00ZjMxLWFjZjMtY2RhYjg5Y2ZiYWY1XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27134838/?ref_=instant_tt_1&q=Una%20Aventura%20Gigante,https://www.youtube.com/watch?v=QVgi1Z73hfs,Una Aventura Gigante,"Cuenta la historia de Sebastián, Sophia y el pequeño Wawa, quienes emprenderán un inesperado y extraordinario viaje que los llevará a un mundo desconocido inspirado en la cultura Nazca.",80,2023,Animación,Alligator Entertainment,Eduardo Schuldt,"Reynaldo Arenas, Gustavo Bueno, Denisse Dibós",Perú,-,$61.907,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYjdiOTFlNzMtYTE0MC00ZWIyLTlkOWMtN2FlOGJjZmYyNjE2XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt26820882?ref_=list_ttl_item_list_ttl_item_tt,https://www.youtube.com/watch?v=ag7m_J8a7-k,¡Asu Mare! Los amigos,"Los amigos de Cachin están de vuelta. Tras superar muchas adversidades, una herencia les pondrá a prueba, enfrentándose a divertidas situaciones y oscuros personajes que intentarán boicotear uno de sus más grandes sueños,",120,2023,Comedia,Tondero Producciones,Carlos Alcántara,"Franco Cabrera, Emilram Cossío, Andrés Salas",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BZTllMDQ3MzEtNzVhOC00Y2E1LWIyYjItZDg1YTQ4YmEwMDFjXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt30832272/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=7pZGLnGJAJs,Hablando huevadas: Hijo de...,"Ricardo y Jorge son dos exitosos comediantes en Perú, quienes están enfrentando un juicio contra el Estado Peruano. En medio de esta situación, aparece un niño diciendo que es hijo de Ricardo, por lo que ahora deberá enfrentar el juicio y su nueva vida de padre, junto a Jorge.",60,2023,Comedia,-,Eduardo 'Chino' Pinto,"Ricardo Mendoza, Jorge Luna, Izan Alcázar",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BM2ZmNWJiZmItZGRmOC00ZmI3LWE3NWItMTY0ZDBhYjI2ODcwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt26455967/?ref_=instant_tt_1&q=La%20Peor%20de%20mis%20Bodas%203,https://www.youtube.com/watch?v=k4J83fhtGLE,La Peor de mis Bodas 3,"Salvador y Maricielo acaban de mudarse y cuando todo parece ir de maravillas, la llegada de Leonor, la madre de Salvador, volverá a poner las cosas de cabeza, pues trae a Bruno Díaz Conde, su novio casi 20 años menor que ella. Esto sacará a la luz diversos problemas que pondrán a la pareja en apuros, como el deseo de Maricielo de ser madre. Mientras ella intenta organizar la boda de su suegra, Salvador intenta boicotearla con la ayuda de Juancito y Fernando. Dos bandos enfrentados que pronto deberán afrontar grandes decisiones.",91,2023,Comedia,Big Bang Films,Adolfo Aguilar,"Gabriel Soto, Maricarmen Marín, Laura Zapata",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNTkzN2Y4MmQtMTI0ZS00NDVjLTk4YWQtNDZhNDg2YjcwZDI5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt13559964/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=7QB_5jCqnwA,Muerto de Risa,"Javi Fuentes es el anfitrión de talk show más famoso del país y se gana la vida burlándose de los demás. Cuando su padre fallece, Javi pierde su sentido del humor y es reemplazado por un insoportable influencer. Para recuperar su programa, Javi decide contratar a una alcohólica rehabilitada que intentará enseñarle a reírse de sí mismo antes que de los demás. ",90,2023,Comedia,17 Producciones,Gonzalo Ladines,"Esteban Recargo, Gisela Ponce de Léon, Gianfranco Brero",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNDRmMDczZmQtMTYzNC00MjY4LThmMDEtZjU0N2VjMTAzNDU3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt30326392/?ref_=instant_tt_1&q=No%20vayan!!,https://www.youtube.com/watch?v=Uxje7vj8v-E,No vayan!!,"Esta es la historia de dos primos inseparables que en sus sueños creen que son millonarios, mientras que al amanecer vuelven a su realidad de ser pobres. Para lograr ser millonarios buscarán dinero en diversos trabajos que los llevaran a disparatadas e ingeniosas situaciones cómicas. ¿Lograrán su sueño de ser millonarios y poder disfrutar de los placeres de la vida? ",100,2023,Comedia,Transpacific Films,Roger Asto León,"Zully Zevach, Miguel Barraza, Melcochita",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNDVjY2E0NzAtOWZhMS00MWNmLTgxYTItMmI5YzlhOGQ3OWE4XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt14120618/?ref_=instant_tt_1&q=Prohibido%20Salir,https://www.youtube.com/watch?v=bGKqcSwxHbo,Prohibido Salir,"Bernabé y Carolina forman un matrimonio en crisis que deciden separarse justo un día antes de que se dicte la cuarentena. Bernabé, epidemiólogo de profesión e hipocondriaco por vocación, aunque suene contradictorio, decide resguardarse en el lugar más seguro que conoce: su casa. Carolina, quien ya lo creía fuera de su vida, tendrá no solo que soportar su regreso si no también la convivencia con sus dos hijos: Macarena y Marcelo de 15 y 12 años respectivamente.",100,2023,Comedia,Big Bang Films,Sandro Ventura Mantilla,"Renzo Schuller, Anahí de Cárdenas, Merly Morello",Lima,$500.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BODczNTIxNmUtZTVlNi00YWU5LWJjMTktZGQ1YjI1MTk2YWJjXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27571272/details,https://www.youtube.com/watch?v=g_yqks0Rk2g,"Soltera, Casada, Viuda, Divorciada","Cuenta la historia del reencuentro de 4 amigas de la infancia que la vida y los años se encargó de separar. Una soltera, Lorena, una casada, Daniela, una viuda, Cecilia y una divorciada, Conny. La muerte del esposo de Cecilia las une en un inesperado viaje a Pacasmayo. Pero el viaje se convierte en una disparatada odisea que pone a prueba su amistad. En el camino por ayudar a su amiga a cerrar el duelo, deberán aprender a unirse para enfrentar los desafíos en sus vidas e intentarán darse una segunda oportunidad para sanar heridas, vencer miedos y aceptarse a sí mismas.",120,2023,Comedia,La Soga Producciones,Ani Alva Helfer,"Alexia Barnechea, Diego Bertie, Katia Condos",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BZTE4NWQ2YjItMTUxZC00YmU2LTg1ZDgtODQ5NzE0YzVmZjg4XkEyXkFqcGc@._V1_.jpg,https://www.imdb.com/title/tt25032152/,https://www.youtube.com/watch?v=amb0yU8B2jo,Soy Inocente,"Sofía lleva una vida austera como ama de llaves, queriendo ahorrar hasta el último centavo para mantener a su abuela y sus hermanos. Un día como cualquier otro, queda involucrada en la escena de un crimen en una habitación de hotel. Ella es inocente, pero sus huellas están por todas partes. Para mantener su trabajo en el Hotel Colonial y lo más importante, no ir a la cárcel, Sofía debe demostrar su inocencia. Pero necesita ayuda, por eso incrimina también a Mame, su compañera de trabajo. Ambas intentan (sin éxito) deshacerse del cuerpo, mientras van buscando pistas para saber quién es el cadáver y encontrar al verdadero culpable.",100,2023,Comedia,Wallaz Producciones,Pedro Flores Maldonado,"Mariella Zanetti, Yarlo Ruiz, Rodolfo Carrión",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BZmJmYmI4NWEtNzRmMy00NzVkLThjNjEtNzY0N2IwMzEzODk3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt30135067/?ref_=instant_tt_1&q=Susy%20Una%20vedette%20en%20el%20Congreso,https://www.youtube.com/watch?v=mgOW6NIgmRQ,Susy Una vedette en el Congreso,"La historia de una niña, que crece llena de sueños, con padres que no comprendían que su picardía escondía inteligencia, la madre soñaba con un hija monja y el padre si comprendía sus sueños, trabajó de muy joven en un colegio inicial y luego rápidamente entró en el mundo de la televisión primero como recepcionista y posteriormente logra ingresar al mundo de la comedia, es ahí donde se inicia nuestra divertida historia de la Madre de la Patria.",90,2023,Comedia,"Star Films, Syn Entertainment",Liliana Álvarez,"Carlos Casella, Alicia Mercado, Maria Fernanda Valera",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYTY1Zjc5MDktYzMzNi00NTEzLWI2ZjYtNzgxOTViZGViNmQwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt28774969/?ref_=instant_tt_1&q=Un%20matrimonio%20inesperado,https://www.youtube.com/watch?v=bDKdVpaEbYU,Un matrimonio inesperado,"La bella venezolana Valeria (Korina Rivadeneira), se casa, en matrimonio arreglado, con un empresario peruano poco agraciado y dueño de un hotel, para evitar que la deporten del Perú. Enrique (Renzo Schuller) hará todo lo posible para conquistar su corazón.",98,2023,Comedia,Tercer Ojo Producciones,Tercer Ojo Producciones,"Korina Rivadeneira, Renzo Schuller",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYTczMWZkNjktOTM5ZC00NGNlLTgyOWQtYTZhNGZkZjk2YTdkXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt28150044/?ref_=instant_tt_1&q=Un%20Retiro%20para%20Enamorarse,https://www.youtube.com/watch?v=AYwLgbIMJeE,Un Retiro para Enamorarse,"Un misterioso lugar, más antiguo que el propio tiempo, aparece cada ciertos años en distintos lugares del mundo. Este lugar selecciona un grupo de individuos de múltiples nacionalidades que necesitan cambiar sus vidas y encontrar su camino. Lucía una creyente en el amor de las películas románticas y Juan Carlos, un madrileño incapaz de comprometerse, descubrirán juntos el verdadero significado del amor.",100,2023,Comedia,Serendipia Producciones,Jesús Álvarez Betancourt,"Andrea Luna, Juan Carlos Torres, Merly Morello",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BY2VkNTRlNmEtZjgyNS00OGIwLThhNDktMTczZjcwNzI3MTZmXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt27631741/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=Pkf87ljO4rg,Isla Bonita,"Andrea, Esperanza y Roxana no están en su mejor momento. Sus vidas privadas y profesionales las llevan a cuestionarse si han tomado las mejores decisiones y si están acompañadas de las personas correctas. Es así como las tres emprenden un viaje a la bella Iquitos, donde en medio de hermosos paisajes, mucha diversión y personas nuevas sacarán conclusiones y decidirán si es momento de ponerle punto final a esa rutina que no las deja ser felices.",100,2023,"Comedia, Aventura",AV Films,Ani Alva Helfer,"Patricia Barreto, Saskia Bernaola, Adriana Campos-Salazar",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOTY4NDM2MDgtODcwYS00OWY1LTg5Y2EtZjZhMjcxOWQ0MTJiXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt22697078/?ref_=instant_tt_1&q=El%20A%C3%B1o%20del%20Tigre,https://www.youtube.com/watch?v=SlD5i7S2RHI,El Año del Tigre,Una pareja hace todo lo posible para evitar que un restaurante quiebre.,100,2023,"Comedia, Crimen",Bou Group,Yasser Michelén,"Carlos Alcántara, Ana Maria Arias, Nashla Bogaert",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMjA2MTZmYWYtMzhmOC00Y2E5LWE5ODctOWFhOTBmYjJhMWZhXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt2236968/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=76JXinQSNJk&rco=1,Cielo Oscuro,El padre trabaja con la piedra volcánica del Perú; el hijo digitaliza imágenes sagradas. ¿Pueden sus mundos encontrarse?,65,2023,Drama,Milk Studio,Joel Calero,"Dionicio Huaraccallo Idme, Moisés Jiménez Carbajal, Julio Carcausto Larito",Perú,-,$99.720,Español,-9.189.967,-75.015.152
